,level_0,index,grid_index,OPCINA,Mjesna_zaj,WKT,area,Gross_floor_A_heated_m2,total_heat_demand_kWh_realni_2021_schedule,CO2_emissions_realni_2021_schedule,PM2.5_emissions_realni_2021_schedule,NOx_emissions_realni_2021_schedule,SO2_emissions_realni_2021_schedule,total_heat_demand_MWh_realni_2021_schedule,total_heat_demand_kWh/m2_realni_2021_schedule
7034,7034,7034,82924,VOGOŠĆA,Hotonj,"POLYGON ((2046191.7263781778 5449195.850859159, 2046191.7263781778 5449395.850859159, 2046391.7263781778 5449395.850859159, 2046391.7263781778 5449195.850859159, 2046191.7263781778 5449195.850859159))",40000.0,4262.83969016664,538643.5529409166,0.20134688886070756,0.00029318794468602297,0.00029650889976158296,0.000818726569933008,538.6435529409166,126.35791915502699
7035,7035,7035,82925,VOGOŠĆA,Hotonj,"POLYGON ((2046391.7263781778 5449195.850859159, 2046391.7263781778 5449395.850859159, 2046591.7263781778 5449395.850859159, 2046591.7263781778 5449195.850859159, 2046391.7263781778 5449195.850859159))",40000.0,2149.289827820499,211484.03016222385,0.01758862806519883,0.00045364263792908275,8.256291523349335e-05,4.928992078164622e-05,211.48403016222386,98.39716701989911
7036,7036,7036,82926,VOGOŠĆA,Hotonj,"POLYGON ((2046591.7263781778 5449195.850859159, 2046591.7263781778 5449395.850859159, 2046791.7263781778 5449395.850859159, 2046791.7263781778 5449195.850859159, 2046591.7263781778 5449195.850859159))",40000.0,4308.771103843021,402033.1717868764,0.06878217946754417,0.0007485222258506442,0.00018705597065201863,0.0004489238134590259,402.03317178687644,93.30576215299541
7037,7037,7037,82927,VOGOŠĆA,Hotonj,"POLYGON ((2046791.7263781778 5449195.850859159, 2046791.7263781778 5449395.850859159, 2046991.7263781778 5449395.850859159, 2046991.7263781778 5449195.850859159, 2046791.7263781778 5449195.850859159))",40000.0,4935.405214191352,542041.2824916475,0.04315873713338847,0.0011627097324628062,0.00020915641630471797,0.0001085648746492224,542.0412824916475,109.82710820441905
7038,7038,7038,82928,VOGOŠĆA,Hotonj,"POLYGON ((2046991.7263781778 5449195.850859159, 2046991.7263781778 5449395.850859159, 2047191.7263781778 5449395.850859159, 2047191.7263781778 5449195.850859159, 2046991.7263781778 5449195.850859159))",40000.0,3289.5921005723626,345087.21785464557,0.057229108612885445,0.000604806198977309,0.0001532543892606444,0.00037801371399817863,345.08721785464553,104.9027378788401
7039,7039,7039,82929,VOGOŠĆA,Hotonj,"POLYGON ((2047191.7263781778 5449195.850859159, 2047191.7263781778 5449395.850859159, 2047391.7263781778 5449395.850859159, 2047391.7263781778 5449195.850859159, 2047191.7263781778 5449195.850859159))",40000.0,3375.324686655582,358845.47363751824,0.049381076284371654,0.0007903592908148265,0.00016779678020080574,0.0002591055016874859,358.84547363751824,106.31435697318882
7040,7040,7040,82930,VOGOŠĆA,Hotonj,"POLYGON ((2047391.7263781778 5449195.850859159, 2047391.7263781778 5449395.850859159, 2047591.7263781778 5449395.850859159, 2047591.7263781778 5449195.850859159, 2047391.7263781778 5449195.850859159))",40000.0,692.3861621725694,103921.04442006045,0.03423613670582172,0.0001882786283868571,6.869867626721523e-05,0.00026948807347504,103.92104442006045,150.0911631364454
7041,7041,7041,82931,CENTAR,Betanija Šip,"POLYGON ((2047591.7263781778 5449195.850859159, 2047591.7263781778 5449395.850859159, 2047791.7263781778 5449395.850859159, 2047791.7263781778 5449195.850859159, 2047591.7263781778 5449195.850859159))",40000.0,422.6054054057937,32727.71461362714,0.0,0.0,0.0,0.0,32.72771461362714,77.44272599211402
7042,7042,7042,82932,CENTAR,Betanija Šip,"POLYGON ((2047791.7263781778 5449195.850859159, 2047791.7263781778 5449395.850859159, 2047991.7263781778 5449395.850859159, 2047991.7263781778 5449195.850859159, 2047791.7263781778 5449195.850859159))",40000.0,3432.354804063094,254355.14344238938,0.03525558574861835,0.0005597022901916963,0.00011919259854462865,0.00018613083589094759,254.35514344238936,74.10514295937391
7043,7043,7043,82933,CENTAR,Betanija Šip,"POLYGON ((2047991.7263781778 5449195.850859159, 2047991.7263781778 5449395.850859159, 2048191.7263781778 5449395.850859159, 2048191.7263781778 5449195.850859159, 2047991.7263781778 5449195.850859159))",40000.0,1477.5432702441822,204033.2668437418,0.06876669338085495,0.00036650092388933945,0.00013644185812010409,0.0005442102114742119,204.03326684374179,138.08953751318754
7044,7044,7044,82934,CENTAR,Betanija Šip,"POLYGON ((2048191.7263781778 5449195.850859159, 2048191.7263781778 5449395.850859159, 2048391.7263781778 5449395.850859159, 2048391.7263781778 5449195.850859159, 2048191.7263781778 5449195.850859159))",40000.0,282.11487144092786,25196.09664579037,0.0005340096456408015,1.807073688578394e-05,3.07587419850519e-06,4.229324352896409e-07,25.196096645790373,89.31147981352053
7045,7045,7045,82935,CENTAR,Betanija Šip,"POLYGON ((2048391.7263781778 5449195.850859159, 2048391.7263781778 5449395.850859159, 2048591.7263781778 5449395.850859159, 2048591.7263781778 5449195.850859159, 2048391.7263781778 5449195.850859159))",40000.0,610.541809516664,116115.96628588639,0.02801017534718967,0.00023123852627921445,6.642970231554725e-05,0.00020119627574016348,116.1159662858864,190.18511832598278
7046,7046,7046,82936,CENTAR,P Dolina Nahorevo,"POLYGON ((2048591.7263781778 5449195.850859159, 2048591.7263781778 5449395.850859159, 2048791.7263781778 5449395.850859159, 2048791.7263781778 5449195.850859159, 2048591.7263781778 5449195.850859159))",40000.0,1858.5782582162838,219929.61926792565,0.07913800241134956,0.00011172458446251588,0.00011602774915186807,0.00047691616211625214,219.92961926792566,118.33218122275717
7047,7047,7047,82937,CENTAR,P Dolina Nahorevo,"POLYGON ((2048791.7263781778 5449195.850859159, 2048791.7263781778 5449395.850859159, 2048991.7263781778 5449395.850859159, 2048991.7263781778 5449195.850859159, 2048791.7263781778 5449195.850859159))",40000.0,820.1191279599728,155336.7260658608,0.02697788308549804,0.0003017540594057175,7.444911391669222e-05,0.00017403761337924723,155.3367260658608,189.40751504267104
7048,7048,7048,82938,CENTAR,P Dolina Nahorevo,"POLYGON ((2048991.7263781778 5449195.850859159, 2048991.7263781778 5449395.850859159, 2049191.7263781778 5449395.850859159, 2049191.7263781778 5449195.850859159, 2048991.7263781778 5449195.850859159))",40000.0,3149.64219477112,357034.27075871313,0.09763772190282648,0.000637700503104387,0.00020926435191062328,0.0007433829197355249,357.03427075871315,113.35708905330381
7049,7049,7049,82939,CENTAR,P Dolina Nahorevo,"POLYGON ((2049191.7263781778 5449195.850859159, 2049191.7263781778 5449395.850859159, 2049391.7263781778 5449395.850859159, 2049391.7263781778 5449195.850859159, 2049191.7263781778 5449195.850859159))",40000.0,848.7296812395659,87229.25029820493,0.00795128708255079,0.00020037762284797248,3.670167109912731e-05,2.3456676427737286e-05,87.22925029820495,102.77624575448687
7050,7050,7050,82942,CENTAR,P Dolina Nahorevo,"POLYGON ((2049791.7263781778 5449195.850859159, 2049791.7263781778 5449395.850859159, 2049991.7263781778 5449395.850859159, 2049991.7263781778 5449195.850859159, 2049791.7263781778 5449195.850859159))",40000.0,1536.9000805083044,112266.18680872262,0.007769286284340667,0.0002629104724619285,4.475077822635086e-05,6.153228121480102e-06,112.26618680872262,73.04716047096076
7051,7051,7051,82943,CENTAR,P Dolina Nahorevo,"POLYGON ((2049991.7263781778 5449195.850859159, 2049991.7263781778 5449395.850859159, 2050191.7263781778 5449395.850859159, 2050191.7263781778 5449195.850859159, 2049991.7263781778 5449195.850859159))",40000.0,1508.916041588502,183954.34571300755,0.009470230680796183,0.0003204699545735522,5.4548149912158784e-05,7.500365877806492e-06,183.95434571300757,121.91158463618079
7052,7052,7052,82944,CENTAR,P Dolina Nahorevo,"POLYGON ((2050191.7263781778 5449195.850859159, 2050191.7263781778 5449395.850859159, 2050391.7263781778 5449395.850859159, 2050391.7263781778 5449195.850859159, 2050191.7263781778 5449195.850859159))",40000.0,2007.1785586505089,334064.36046731035,0.061935506225805265,0.0005821941662612132,0.00015627577657362227,0.00042717388912655026,334.06436046731034,166.43479924970535
7053,7053,7053,82945,CENTAR,P Dolina Nahorevo,"POLYGON ((2050391.7263781778 5449195.850859159, 2050391.7263781778 5449395.850859159, 2050591.7263781778 5449395.850859159, 2050591.7263781778 5449195.850859159, 2050391.7263781778 5449195.850859159))",40000.0,1237.925589599601,162467.85073350646,0.010663903315125546,0.00036086350229092023,6.142365653899053e-05,8.445747442159541e-06,162.46785073350648,131.2420165626075
7054,7054,7054,82950,CENTAR,P Dolina Nahorevo,"POLYGON ((2051391.7263781778 5449195.850859159, 2051391.7263781778 5449395.850859159, 2051591.7263781778 5449395.850859159, 2051591.7263781778 5449195.850859159, 2051391.7263781778 5449195.850859159))",40000.0,141.9353785844341,23574.91868511199,0.0016314822619454667,5.520890292920124e-05,9.397272569515408e-06,1.2921241625672377e-06,23.57491868511199,166.09614121744715
7055,7055,7055,82952,CENTAR,P Dolina Nahorevo,"POLYGON ((2051791.7263781778 5449195.850859159, 2051791.7263781778 5449395.850859159, 2051991.7263781778 5449395.850859159, 2051991.7263781778 5449195.850859159, 2051791.7263781778 5449195.850859159))",40000.0,197.96291962371595,58621.95449600316,0.004056882664083265,0.00013728377342543172,2.336748186981304e-05,3.2130267286579607e-06,58.62195449600316,296.1259341266063
7056,7056,7056,82953,CENTAR,P Dolina Nahorevo,"POLYGON ((2051991.7263781778 5449195.850859159, 2051991.7263781778 5449395.850859159, 2052191.7263781778 5449395.850859159, 2052191.7263781778 5449195.850859159, 2051991.7263781778 5449195.850859159))",40000.0,3284.861542553136,558619.9318007098,0.12158954773273484,0.0010821970512647511,0.0002987499165789459,0.0008537866714209961,558.6199318007098,170.05889732768654
7057,7057,7057,82954,CENTAR,P Dolina Nahorevo,"POLYGON ((2052191.7263781778 5449195.850859159, 2052191.7263781778 5449395.850859159, 2052391.7263781778 5449395.850859159, 2052391.7263781778 5449195.850859159, 2052191.7263781778 5449195.850859159))",40000.0,243.54351409302694,30434.123145628393,0.00624808691115383,6.28351273895391e-05,1.630858793713245e-05,4.206857615658487e-05,30.43412314562839,124.96380065372381
7058,7058,7058,82955,CENTAR,P Dolina Nahorevo,"POLYGON ((2052391.7263781778 5449195.850859159, 2052391.7263781778 5449395.850859159, 2052591.7263781778 5449395.850859159, 2052591.7263781778 5449195.850859159, 2052391.7263781778 5449195.850859159))",40000.0,224.06148746394484,59746.17659738111,0.02286592175695481,0.0001017614151598775,4.270615918589196e-05,0.00018598015509450923,59.74617659738111,266.6508076583007
7059,7059,7059,82956,CENTAR,P Dolina Nahorevo,"POLYGON ((2052591.7263781778 5449195.850859159, 2052591.7263781778 5449395.850859159, 2052791.7263781778 5449395.850859159, 2052791.7263781778 5449195.850859159, 2052591.7263781778 5449195.850859159))",40000.0,79.39073075084755,10920.828014245471,0.0007557666445844618,2.55749316380777e-05,4.353185642140715e-06,5.985626479110262e-07,10.92082801424547,137.55797321627352
7060,7060,7060,82970,STARI GRAD,Hreša,"POLYGON ((2055391.7263781778 5449195.850859159, 2055391.7263781778 5449395.850859159, 2055591.7263781778 5449395.850859159, 2055591.7263781778 5449195.850859159, 2055391.7263781778 5449195.850859159))",40000.0,125.2525468017653,21449.46570572587,0.005575948770617874,4.189700251119905e-05,1.267639447121841e-05,4.1084894681354144e-05,21.44946570572587,171.2497370586285
7061,7061,7061,82971,STARI GRAD,Hreša,"POLYGON ((2055591.7263781778 5449195.850859159, 2055591.7263781778 5449395.850859159, 2055791.7263781778 5449395.850859159, 2055791.7263781778 5449195.850859159, 2055591.7263781778 5449195.850859159))",40000.0,249.22690072768074,61778.507830917995,0.004275329261655226,0.00014467594512221956,2.462572553396363e-05,3.3860351232553685e-06,61.778507830918,247.88057649691936
7062,7062,7062,82972,STARI GRAD,Hreša,"POLYGON ((2055791.7263781778 5449195.850859159, 2055791.7263781778 5449395.850859159, 2055991.7263781778 5449395.850859159, 2055991.7263781778 5449195.850859159, 2055791.7263781778 5449195.850859159))",40000.0,81.48305981485368,11066.438984427075,0.0007658435283340538,2.5915930562636444e-05,4.411228089463016e-06,6.065434793794006e-07,11.066438984427075,135.81275678125377
7063,7063,7063,83157,ILIDŽA,Rakovica,"POLYGON ((2022991.7263781778 5449395.850859159, 2022991.7263781778 5449595.850859159, 2023191.7263781778 5449595.850859159, 2023191.7263781778 5449395.850859159, 2022991.7263781778 5449395.850859159))",40000.0,793.8719916578951,98270.13060391715,0.02079055418080195,0.00017421530778502346,4.964894263870671e-05,0.00014869383321578931,98.27013060391715,123.78586426596706
7064,7064,7064,83162,ILIDŽA,Rakovica,"POLYGON ((2023991.7263781778 5449395.850859159, 2023991.7263781778 5449595.850859159, 2024191.7263781778 5449595.850859159, 2024191.7263781778 5449395.850859159, 2023991.7263781778 5449395.850859159))",40000.0,304.06724436269565,49338.81541301831,0.010928564280427412,0.00010023797990702854,2.7245121557656808e-05,7.59972928149844e-05,49.33881541301831,162.26284260387575
7065,7065,7065,83176,ILIDŽA,Rakovica,"POLYGON ((2026791.7263781778 5449395.850859159, 2026791.7263781778 5449595.850859159, 2026991.7263781778 5449595.850859159, 2026991.7263781778 5449395.850859159, 2026791.7263781778 5449395.850859159))",40000.0,191.72565571875708,19025.27321089895,0.004827736234598432,3.7402269826448544e-05,1.1124694399654169e-05,3.529030187144237e-05,19.025273210898952,99.23175455874919
7066,7066,7066,83181,ILIDŽA,Rakovica,"POLYGON ((2027791.7263781778 5449395.850859159, 2027791.7263781778 5449595.850859159, 2027991.7263781778 5449595.850859159, 2027991.7263781778 5449395.850859159, 2027791.7263781778 5449395.850859159))",40000.0,85.25669937855737,11208.474181506115,0.006969975541440778,1.3630898599819727e-05,1.0714830373226506e-05,6.1033890634875796e-05,11.208474181506116,131.46737163420053
7067,7067,7067,83182,ILIDŽA,Rakovica,"POLYGON ((2027991.7263781778 5449395.850859159, 2027991.7263781778 5449595.850859159, 2028191.7263781778 5449595.850859159, 2028191.7263781778 5449395.850859159, 2027991.7263781778 5449395.850859159))",40000.0,189.2396057102622,32775.42410339854,0.0017628156352202276,5.965318750747463e-05,1.01537475462431e-05,1.3961394062006088e-06,32.775424103398535,173.19537303190003
7068,7068,7068,83184,ILIDŽA,Rakovica,"POLYGON ((2028391.7263781778 5449395.850859159, 2028391.7263781778 5449595.850859159, 2028591.7263781778 5449595.850859159, 2028591.7263781778 5449395.850859159, 2028391.7263781778 5449395.850859159))",40000.0,912.0881099394061,115485.7981604562,0.00996832427371995,0.0002294536793705825,4.313079631703586e-05,3.484136766889432e-05,115.48579816045618,126.61693196299687
7069,7069,7069,83185,ILIDŽA,Rakovica,"POLYGON ((2028591.7263781778 5449395.850859159, 2028591.7263781778 5449595.850859159, 2028791.7263781778 5449595.850859159, 2028791.7263781778 5449395.850859159, 2028591.7263781778 5449395.850859159))",40000.0,39.28018715764362,5901.385483150587,0.00040840037945678805,1.3820154488711459e-05,2.3523698496559206e-06,3.234506501274994e-07,5.9013854831505865,150.23822212115462
7070,7070,7070,83186,ILIDŽA,Rakovica,"POLYGON ((2028791.7263781778 5449395.850859159, 2028791.7263781778 5449595.850859159, 2028991.7263781778 5449595.850859159, 2028991.7263781778 5449395.850859159, 2028791.7263781778 5449395.850859159))",40000.0,91.11860884705028,8405.676843487556,0.0052270595497317576,1.0222348453590815e-05,8.035473882674797e-06,4.577172172319622e-05,8.405676843487555,92.24983732573378
7071,7071,7071,83211,NOVI GRAD,Dobroševići,"POLYGON ((2033791.7263781778 5449395.850859159, 2033791.7263781778 5449595.850859159, 2033991.7263781778 5449595.850859159, 2033991.7263781778 5449395.850859159, 2033791.7263781778 5449395.850859159))",40000.0,196.0480598202546,18946.08680902837,0.005855668266398226,3.511178977793151e-05,1.2135330897084567e-05,4.5365918818847256e-05,18.946086809028365,96.64001177261824
7072,7072,7072,83213,NOVI GRAD,Dobroševići,"POLYGON ((2034191.7263781778 5449395.850859159, 2034191.7263781778 5449595.850859159, 2034391.7263781778 5449595.850859159, 2034391.7263781778 5449395.850859159, 2034191.7263781778 5449395.850859159))",40000.0,82.68395820692976,12292.532122554476,0.0008506942645366422,2.8787255717525894e-05,4.899964935960477e-06,6.737447533474333e-07,12.292532122554476,148.6688880059474
7073,7073,7073,83215,NOVI GRAD,Dobroševići,"POLYGON ((2034591.7263781778 5449395.850859159, 2034591.7263781778 5449595.850859159, 2034791.7263781778 5449595.850859159, 2034791.7263781778 5449395.850859159, 2034591.7263781778 5449395.850859159))",40000.0,433.12527660868136,67831.78787090303,0.0046942413751490004,0.00015885181374745711,2.703864255120323e-05,3.717811003669757e-06,67.83178787090304,156.6100884298828
7074,7074,7074,83222,NOVI GRAD,Dobroševići,"POLYGON ((2035991.7263781778 5449395.850859159, 2035991.7263781778 5449595.850859159, 2036191.7263781778 5449595.850859159, 2036191.7263781778 5449395.850859159, 2035991.7263781778 5449395.850859159))",40000.0,403.73707415695503,66518.08259870633,0.03541822247355359,9.300605671303619e-05,5.7591958271388054e-05,0.0003042159590719112,66.51808259870633,164.75594354965543
7075,7075,7075,83223,NOVI GRAD,Dobroševići,"POLYGON ((2036191.7263781778 5449395.850859159, 2036191.7263781778 5449595.850859159, 2036391.7263781778 5449595.850859159, 2036391.7263781778 5449395.850859159, 2036191.7263781778 5449395.850859159))",40000.0,1901.0282058757984,240700.29471940664,0.04276793601913461,0.000510497316192745,0.00012227884840291798,0.0002678756044341497,240.70029471940663,126.61584608552226
